id,lat,lon,marker,route_name,mode_route_id,source_actual,destination_actual,source_id,destination_id,order
2671,1.337710664,103.6972529,6,Shuttle_CR,1,383014,377906,6,1,69
2672,1.337710664,103.6972529,6,Shuttle_CR,1,383014,377906,6,1,70
2673,1.347943163,103.6803764,1,Shuttle_CL_B,3,378225,382999,16,17,0
2674,1.347943163,103.6803764,1,Shuttle_CL_B,3,378225,382999,16,17,1
2675,1.3481812,103.6807966,1,Shuttle_CL_B,3,378225,382999,16,17,2
2676,1.3484271,103.6812131,1,Shuttle_CL_B,3,378225,382999,16,17,3
2677,1.3487814,103.6818087,1,Shuttle_CL_B,3,378225,382999,16,17,4
2678,1.3488077,103.6818526,1,Shuttle_CL_B,3,378225,382999,16,17,5
2679,1.348825,103.6818459,1,Shuttle_CL_B,3,378225,382999,16,17,6
2680,1.3488541,103.6818447,1,Shuttle_CL_B,3,378225,382999,16,17,7
2681,1.3488819,103.6818531,1,Shuttle_CL_B,3,378225,382999,16,17,8
2682,1.3489056,103.6818701,1,Shuttle_CL_B,3,378225,382999,16,17,9
2683,1.3489188,103.6818889,1,Shuttle_CL_B,3,378225,382999,16,17,10
2684,1.3490628,103.6817918,1,Shuttle_CL_B,3,378225,382999,16,17,11
2685,1.3493083,103.6815477,1,Shuttle_CL_B,3,378225,382999,16,17,12
2686,1.3496312,103.6812536,1,Shuttle_CL_B,3,378225,382999,16,17,13
2687,1.3502727,103.6807429,1,Shuttle_CL_B,3,378225,382999,16,17,14
2688,1.350292127,103.6807224,1,Shuttle_CL_B,3,378225,382999,16,17,15
2689,1.350292127,103.6807224,1,Shuttle_CL_B,3,378225,382999,16,17,16
2690,1.350292127,103.6807224,1,Shuttle_CL_B,3,378225,382999,16,17,17
2691,1.350292127,103.6807224,2,Shuttle_CL_B,3,382999,378203,17,18,0
2692,1.350292127,103.6807224,2,Shuttle_CL_B,3,382999,378203,17,18,1
2693,1.350292127,103.6807224,2,Shuttle_CL_B,3,382999,378203,17,18,2
2694,1.3505486,103.6804541,2,Shuttle_CL_B,3,382999,378203,17,18,3
2695,1.3510613,103.6797187,2,Shuttle_CL_B,3,382999,378203,17,18,4
2696,1.3524316,103.6809539,2,Shuttle_CL_B,3,382999,378203,17,18,5
2697,1.3526416,103.6811477,2,Shuttle_CL_B,3,382999,378203,17,18,6
2698,1.3527678,103.6812657,2,Shuttle_CL_B,3,382999,378203,17,18,7
2699,1.3529528,103.6814776,2,Shuttle_CL_B,3,382999,378203,17,18,8
2700,1.35317738,103.6817604,2,Shuttle_CL_B,3,382999,378203,17,18,9
2701,1.35317738,103.6817604,2,Shuttle_CL_B,3,382999,378203,17,18,10
2702,1.35317738,103.6817604,2,Shuttle_CL_B,3,382999,378203,17,18,11
2703,1.35317738,103.6817604,3,Shuttle_CL_B,3,378203,378222,18,19,0
2704,1.35317738,103.6817604,3,Shuttle_CL_B,3,378203,378222,18,19,1
2705,1.35317738,103.6817604,3,Shuttle_CL_B,3,378203,378222,18,19,2
2706,1.353459,103.6821388,3,Shuttle_CL_B,3,378203,378222,18,19,3
2707,1.3536847,103.6824371,3,Shuttle_CL_B,3,378203,378222,18,19,4
2708,1.3541152,103.6829934,3,Shuttle_CL_B,3,378203,378222,18,19,5
2709,1.3542816,103.6832339,3,Shuttle_CL_B,3,378203,378222,18,19,6
2710,1.3543816,103.6833803,3,Shuttle_CL_B,3,378203,378222,18,19,7
2711,1.3544916,103.6835413,3,Shuttle_CL_B,3,378203,378222,18,19,8
2712,1.3548385,103.6840606,3,Shuttle_CL_B,3,378203,378222,18,19,9
2713,1.3551181,103.6844857,3,Shuttle_CL_B,3,378203,378222,18,19,10
2714,1.3554521,103.6850073,3,Shuttle_CL_B,3,378203,378222,18,19,11
2715,1.3557256,103.6854586,3,Shuttle_CL_B,3,378203,378222,18,19,12
2716,1.355788,103.6855734,3,Shuttle_CL_B,3,378203,378222,18,19,13
2717,1.3558456,103.685696,3,Shuttle_CL_B,3,378203,378222,18,19,14
2718,1.3558863,103.6858173,3,Shuttle_CL_B,3,378203,378222,18,19,15
2719,1.3559113,103.6859612,3,Shuttle_CL_B,3,378203,378222,18,19,16
2720,1.3559401,103.6862083,3,Shuttle_CL_B,3,378203,378222,18,19,17
2721,1.3559609,103.686533,3,Shuttle_CL_B,3,378203,378222,18,19,18
2722,1.3559636,103.6866763,3,Shuttle_CL_B,3,378203,378222,18,19,19
2723,1.3559406,103.6868393,3,Shuttle_CL_B,3,378203,378222,18,19,20
2724,1.3559147,103.6869452,3,Shuttle_CL_B,3,378203,378222,18,19,21
2725,1.3558713,103.687067,3,Shuttle_CL_B,3,378203,378222,18,19,22
2726,1.3558134,103.687188,3,Shuttle_CL_B,3,378203,378222,18,19,23
2727,1.3557367,103.6873278,3,Shuttle_CL_B,3,378203,378222,18,19,24
2728,1.3556626,103.6874468,3,Shuttle_CL_B,3,378203,378222,18,19,25
2729,1.3555947,103.6875463,3,Shuttle_CL_B,3,378203,378222,18,19,26
2730,1.3554866,103.6876916,3,Shuttle_CL_B,3,378203,378222,18,19,27
2731,1.3553589,103.687843,3,Shuttle_CL_B,3,378203,378222,18,19,28
2732,1.3553192,103.6878809,3,Shuttle_CL_B,3,378203,378222,18,19,29
2733,1.3553385,103.6879096,3,Shuttle_CL_B,3,378203,378222,18,19,30
2734,1.355347,103.6879432,3,Shuttle_CL_B,3,378203,378222,18,19,31
2735,1.3553436,103.6879777,3,Shuttle_CL_B,3,378203,378222,18,19,32
2736,1.3553288,103.6880091,3,Shuttle_CL_B,3,378203,378222,18,19,33
2737,1.3553043,103.6880335,3,Shuttle_CL_B,3,378203,378222,18,19,34
2738,1.3552707,103.6880489,3,Shuttle_CL_B,3,378203,378222,18,19,35
2739,1.3552338,103.6880511,3,Shuttle_CL_B,3,378203,378222,18,19,36
2740,1.3551986,103.68804,3,Shuttle_CL_B,3,378203,378222,18,19,37
2741,1.3551698,103.6880169,3,Shuttle_CL_B,3,378203,378222,18,19,38
2742,1.3551499,103.6879813,3,Shuttle_CL_B,3,378203,378222,18,19,39
2743,1.3551457,103.6879408,3,Shuttle_CL_B,3,378203,378222,18,19,40
2744,1.3551578,103.6879019,3,Shuttle_CL_B,3,378203,378222,18,19,41
2745,1.3551843,103.687871,3,Shuttle_CL_B,3,378203,378222,18,19,42
2746,1.355044,103.687705,3,Shuttle_CL_B,3,378203,378222,18,19,43
2747,1.3547998,103.6874402,3,Shuttle_CL_B,3,378203,378222,18,19,44
2748,1.3545693,103.6872144,3,Shuttle_CL_B,3,378203,378222,18,19,45
2749,1.354384037,103.6870658,3,Shuttle_CL_B,3,378203,378222,18,19,46
2750,1.354384037,103.6870658,3,Shuttle_CL_B,3,378203,378222,18,19,47
2751,1.354384037,103.6870658,3,Shuttle_CL_B,3,378203,378222,18,19,48
2752,1.354384037,103.6870658,4,Shuttle_CL_B,3,378222,383003,19,20,0
2753,1.354384037,103.6870658,4,Shuttle_CL_B,3,378222,383003,19,20,1
2754,1.354384037,103.6870658,4,Shuttle_CL_B,3,378222,383003,19,20,2
2755,1.353722,103.6866192,4,Shuttle_CL_B,3,378222,383003,19,20,3
2756,1.3535607,103.6865173,4,Shuttle_CL_B,3,378222,383003,19,20,4
2757,1.3528837,103.6861566,4,Shuttle_CL_B,3,378222,383003,19,20,5
2758,1.3524932,103.6859577,4,Shuttle_CL_B,3,378222,383003,19,20,6
2759,1.3523383,103.6858914,4,Shuttle_CL_B,3,378222,383003,19,20,7
2760,1.3521655,103.6858345,4,Shuttle_CL_B,3,378222,383003,19,20,8
2761,1.351991,103.6857944,4,Shuttle_CL_B,3,378222,383003,19,20,9
2762,1.3517934,103.6857821,4,Shuttle_CL_B,3,378222,383003,19,20,10
2763,1.3514946,103.6857759,4,Shuttle_CL_B,3,378222,383003,19,20,11
2764,1.3512047,103.6857791,4,Shuttle_CL_B,3,378222,383003,19,20,12
2765,1.3511235,103.6857796,4,Shuttle_CL_B,3,378222,383003,19,20,13
2766,1.3509948,103.6857804,4,Shuttle_CL_B,3,378222,383003,19,20,14
2767,1.350908863,103.6857677,4,Shuttle_CL_B,3,378222,383003,19,20,15
2768,1.350908863,103.6857677,4,Shuttle_CL_B,3,378222,383003,19,20,16
2769,1.350908863,103.6857677,4,Shuttle_CL_B,3,378222,383003,19,20,17
2770,1.350908863,103.6857677,5,Shuttle_CL_B,3,383003,378234,20,21,0
2771,1.350908863,103.6857677,5,Shuttle_CL_B,3,383003,378234,20,21,1
2772,1.350908863,103.6857677,5,Shuttle_CL_B,3,383003,378234,20,21,2
2773,1.3507969,103.6857747,5,Shuttle_CL_B,3,383003,378234,20,21,3
2774,1.3506632,103.6857616,5,Shuttle_CL_B,3,383003,378234,20,21,4
2775,1.3505265,103.6857362,5,Shuttle_CL_B,3,383003,378234,20,21,5
2776,1.3504124,103.6856968,5,Shuttle_CL_B,3,383003,378234,20,21,6
2777,1.3502723,103.6856332,5,Shuttle_CL_B,3,383003,378234,20,21,7
2778,1.3501256,103.6855494,5,Shuttle_CL_B,3,383003,378234,20,21,8
2779,1.3500226,103.6854709,5,Shuttle_CL_B,3,383003,378234,20,21,9
2780,1.349918,103.6853741,5,Shuttle_CL_B,3,383003,378234,20,21,10
2781,1.3497799,103.6852457,5,Shuttle_CL_B,3,383003,378234,20,21,11
2782,1.3496617,103.6851014,5,Shuttle_CL_B,3,383003,378234,20,21,12
2783,1.3496234,103.6851157,5,Shuttle_CL_B,3,383003,378234,20,21,13
2784,1.3495794,103.6851128,5,Shuttle_CL_B,3,383003,378234,20,21,14
2785,1.3495572,103.6851032,5,Shuttle_CL_B,3,383003,378234,20,21,15
2786,1.3495225,103.6850701,5,Shuttle_CL_B,3,383003,378234,20,21,16
2787,1.3493319,103.6852022,5,Shuttle_CL_B,3,383003,378234,20,21,17
2788,1.3492057,103.685278,5,Shuttle_CL_B,3,383003,378234,20,21,18
2789,1.3490673,103.6854213,5,Shuttle_CL_B,3,383003,378234,20,21,19
2790,1.3490482,103.6854581,5,Shuttle_CL_B,3,383003,378234,20,21,20
2791,1.3489674,103.6856266,5,Shuttle_CL_B,3,383003,378234,20,21,21
2792,1.3489616,103.6856387,5,Shuttle_CL_B,3,383003,378234,20,21,22
2793,1.3488577,103.6859825,5,Shuttle_CL_B,3,383003,378234,20,21,23
2794,1.3487411,103.6862396,5,Shuttle_CL_B,3,383003,378234,20,21,24
2795,1.348635,103.6863972,5,Shuttle_CL_B,3,383003,378234,20,21,25
2796,1.3484894,103.6865012,5,Shuttle_CL_B,3,383003,378234,20,21,26
2797,1.3482625,103.686559,5,Shuttle_CL_B,3,383003,378234,20,21,27
2798,1.3480601,103.686554,5,Shuttle_CL_B,3,383003,378234,20,21,28
2799,1.3473779,103.686551,5,Shuttle_CL_B,3,383003,378234,20,21,29
2800,1.347111908,103.6865562,5,Shuttle_CL_B,3,383003,378234,20,21,30
2801,1.347111908,103.6865562,5,Shuttle_CL_B,3,383003,378234,20,21,31
2802,1.347111908,103.6865562,5,Shuttle_CL_B,3,383003,378234,20,21,32
2803,1.347111908,103.6865562,6,Shuttle_CL_B,3,378234,383004,21,22,0
2804,1.347111908,103.6865562,6,Shuttle_CL_B,3,378234,383004,21,22,1
2805,1.347111908,103.6865562,6,Shuttle_CL_B,3,378234,383004,21,22,2
2806,1.3469695,103.6865849,6,Shuttle_CL_B,3,378234,383004,21,22,3
2807,1.3468585,103.686662,6,Shuttle_CL_B,3,378234,383004,21,22,4
2808,1.3467578,103.6867575,6,Shuttle_CL_B,3,378234,383004,21,22,5
2809,1.346588,103.6869577,6,Shuttle_CL_B,3,378234,383004,21,22,6
2810,1.3461783,103.6874273,6,Shuttle_CL_B,3,378234,383004,21,22,7
2811,1.3456837,103.6878628,6,Shuttle_CL_B,3,378234,383004,21,22,8
2812,1.3452394,103.6881607,6,Shuttle_CL_B,3,378234,383004,21,22,9
2813,1.3450084,103.6882966,6,Shuttle_CL_B,3,378234,383004,21,22,10
2814,1.3448745,103.6882929,6,Shuttle_CL_B,3,378234,383004,21,22,11
2815,1.3447052,103.6882505,6,Shuttle_CL_B,3,378234,383004,21,22,12
2816,1.3443466,103.6878757,6,Shuttle_CL_B,3,378234,383004,21,22,13
2817,1.3440536,103.6875155,6,Shuttle_CL_B,3,378234,383004,21,22,14
2818,1.343919,103.6872996,6,Shuttle_CL_B,3,378234,383004,21,22,15
2819,1.3438615,103.6871876,6,Shuttle_CL_B,3,378234,383004,21,22,16
2820,1.3437715,103.6869724,6,Shuttle_CL_B,3,378234,383004,21,22,17
2821,1.343754708,103.6869049,6,Shuttle_CL_B,3,378234,383004,21,22,18
2822,1.343754708,103.6869049,6,Shuttle_CL_B,3,378234,383004,21,22,19
2823,1.343754708,103.6869049,6,Shuttle_CL_B,3,378234,383004,21,22,20
2824,1.343754708,103.6869049,7,Shuttle_CL_B,3,383004,383006,22,23,0
2825,1.343754708,103.6869049,7,Shuttle_CL_B,3,383004,383006,22,23,1
2826,1.343754708,103.6869049,7,Shuttle_CL_B,3,383004,383006,22,23,2
2827,1.3436893,103.6866584,7,Shuttle_CL_B,3,383004,383006,22,23,3
2828,1.3436737,103.6865169,7,Shuttle_CL_B,3,383004,383006,22,23,4
2829,1.3436634,103.686363,7,Shuttle_CL_B,3,383004,383006,22,23,5
2830,1.3436666,103.6862248,7,Shuttle_CL_B,3,383004,383006,22,23,6
2831,1.3436718,103.6861673,7,Shuttle_CL_B,3,383004,383006,22,23,7
2832,1.3436788,103.6860901,7,Shuttle_CL_B,3,383004,383006,22,23,8
2833,1.3438043,103.685337,7,Shuttle_CL_B,3,383004,383006,22,23,9
2834,1.3438294,103.6851517,7,Shuttle_CL_B,3,383004,383006,22,23,10
2835,1.34384,103.6849605,7,Shuttle_CL_B,3,383004,383006,22,23,11
2836,1.3438311,103.6848373,7,Shuttle_CL_B,3,383004,383006,22,23,12
2837,1.3437943,103.6847412,7,Shuttle_CL_B,3,383004,383006,22,23,13
2838,1.3437479,103.6846648,7,Shuttle_CL_B,3,383004,383006,22,23,14
2839,1.3437092,103.6846177,7,Shuttle_CL_B,3,383004,383006,22,23,15
2840,1.3434477,103.6843069,7,Shuttle_CL_B,3,383004,383006,22,23,16
2841,1.3431342,103.6839343,7,Shuttle_CL_B,3,383004,383006,22,23,17
2842,1.3430475,103.68383,7,Shuttle_CL_B,3,383004,383006,22,23,18
2843,1.3429717,103.6837514,7,Shuttle_CL_B,3,383004,383006,22,23,19
2844,1.3428869,103.6837044,7,Shuttle_CL_B,3,383004,383006,22,23,20
2845,1.3427815,103.6836793,7,Shuttle_CL_B,3,383004,383006,22,23,21
2846,1.3427015,103.6836743,7,Shuttle_CL_B,3,383004,383006,22,23,22
2847,1.342609,103.6836794,7,Shuttle_CL_B,3,383004,383006,22,23,23
2848,1.3424604,103.6837084,7,Shuttle_CL_B,3,383004,383006,22,23,24
2849,1.3422952,103.6837431,7,Shuttle_CL_B,3,383004,383006,22,23,25
2850,1.3422952,103.6837431,8,Shuttle_CL_B,3,383006,383009,23,24,0
2851,1.341856226,103.6838365,8,Shuttle_CL_B,3,383006,383009,23,24,1
2852,1.3416613,103.6838763,8,Shuttle_CL_B,3,383006,383009,23,24,2
2853,1.3415277,103.6838789,8,Shuttle_CL_B,3,383006,383009,23,24,3
2854,1.3413793,103.6838487,8,Shuttle_CL_B,3,383006,383009,23,24,4
2855,1.3412561,103.6838087,8,Shuttle_CL_B,3,383006,383009,23,24,5
2856,1.3411448,103.6837546,8,Shuttle_CL_B,3,383006,383009,23,24,6
2857,1.3410477,103.6836875,8,Shuttle_CL_B,3,383006,383009,23,24,7
2858,1.3409654,103.6835931,8,Shuttle_CL_B,3,383006,383009,23,24,8
2859,1.3409023,103.6835111,8,Shuttle_CL_B,3,383006,383009,23,24,9
2860,1.3406612,103.6832027,8,Shuttle_CL_B,3,383006,383009,23,24,10
2861,1.3404792,103.6829499,8,Shuttle_CL_B,3,383006,383009,23,24,11
2862,1.3403113,103.6826766,8,Shuttle_CL_B,3,383006,383009,23,24,12
2863,1.3404472,103.6825941,8,Shuttle_CL_B,3,383006,383009,23,24,13
2864,1.340509,103.6825466,8,Shuttle_CL_B,3,383006,383009,23,24,14
2865,1.3405504,103.6824967,8,Shuttle_CL_B,3,383006,383009,23,24,15
2866,1.3405748,103.6824586,8,Shuttle_CL_B,3,383006,383009,23,24,16
2867,1.340715,103.682211,8,Shuttle_CL_B,3,383006,383009,23,24,17
2868,1.3408062,103.6820539,8,Shuttle_CL_B,3,383006,383009,23,24,18
2869,1.3409239,103.6819328,8,Shuttle_CL_B,3,383006,383009,23,24,19
2870,1.3410684,103.6818309,8,Shuttle_CL_B,3,383006,383009,23,24,20
2871,1.3412701,103.6818096,8,Shuttle_CL_B,3,383006,383009,23,24,21
2872,1.3414393,103.681827,8,Shuttle_CL_B,3,383006,383009,23,24,22
2873,1.3414929,103.681709,8,Shuttle_CL_B,3,383006,383009,23,24,23
2874,1.3416538,103.6814944,8,Shuttle_CL_B,3,383006,383009,23,24,24
2875,1.3417611,103.6813549,8,Shuttle_CL_B,3,383006,383009,23,24,25
2876,1.341904492,103.6811864,8,Shuttle_CL_B,3,383006,383009,23,24,26
2877,1.341904492,103.6811864,8,Shuttle_CL_B,3,383006,383009,23,24,27
2878,1.341904492,103.6811864,8,Shuttle_CL_B,3,383006,383009,23,24,28
2879,1.341904492,103.6811864,9,Shuttle_CL_B,3,383009,383010,24,25,0
2880,1.341904492,103.6811864,9,Shuttle_CL_B,3,383009,383010,24,25,1
2881,1.341904492,103.6811864,9,Shuttle_CL_B,3,383009,383010,24,25,2
2882,1.3421493,103.6809095,9,Shuttle_CL_B,3,383009,383010,24,25,3
2883,1.3415398,103.6803009,9,Shuttle_CL_B,3,383009,383010,24,25,4
2884,1.3414083,103.6801696,9,Shuttle_CL_B,3,383009,383010,24,25,5
2885,1.3413346,103.6800433,9,Shuttle_CL_B,3,383009,383010,24,25,6
2886,1.3412948,103.6798755,9,Shuttle_CL_B,3,383009,383010,24,25,7
2887,1.3413475,103.6791161,9,Shuttle_CL_B,3,383009,383010,24,25,8
2888,1.341559,103.6791248,9,Shuttle_CL_B,3,383009,383010,24,25,9
2889,1.342076106,103.6791426,9,Shuttle_CL_B,3,383009,383010,24,25,10
2890,1.342076106,103.6791426,9,Shuttle_CL_B,3,383009,383010,24,25,11
2891,1.342076106,103.6791426,9,Shuttle_CL_B,3,383009,383010,24,25,12
2892,1.342076106,103.6791426,10,Shuttle_CL_B,3,383010,378226,25,26,0
2893,1.342076106,103.6791426,10,Shuttle_CL_B,3,383010,378226,25,26,1
2894,1.342076106,103.6791426,10,Shuttle_CL_B,3,383010,378226,25,26,2
2895,1.3430272,103.6790509,10,Shuttle_CL_B,3,383010,378226,25,26,3
2896,1.3436751,103.6789739,10,Shuttle_CL_B,3,383010,378226,25,26,4
2897,1.3439399,103.6789064,10,Shuttle_CL_B,3,383010,378226,25,26,5
2898,1.3446964,103.6785642,10,Shuttle_CL_B,3,383010,378226,25,26,6
2899,1.3449362,103.678473,10,Shuttle_CL_B,3,383010,378226,25,26,7
2900,1.3451294,103.6784483,10,Shuttle_CL_B,3,383010,378226,25,26,8
2901,1.3453552,103.6784456,10,Shuttle_CL_B,3,383010,378226,25,26,9
2902,1.3458057,103.6784169,10,Shuttle_CL_B,3,383010,378226,25,26,10
2903,1.3461577,103.6784532,10,Shuttle_CL_B,3,383010,378226,25,26,11
2904,1.3461577,103.6784532,11,Shuttle_CL_B,3,378226,378225,26,16,0
2905,1.346412,103.6784342,11,Shuttle_CL_B,3,378226,378225,26,16,1
2906,1.3468134,103.6783735,11,Shuttle_CL_B,3,378226,378225,26,16,2
2907,1.3469652,103.6783568,11,Shuttle_CL_B,3,378226,378225,26,16,3
2908,1.3470491,103.6783506,11,Shuttle_CL_B,3,378226,378225,26,16,4
2909,1.3470973,103.6783982,11,Shuttle_CL_B,3,378226,378225,26,16,5
2910,1.3471287,103.6784718,11,Shuttle_CL_B,3,378226,378225,26,16,6
2911,1.3471603,103.6786794,11,Shuttle_CL_B,3,378226,378225,26,16,7
2912,1.3472019,103.6789942,11,Shuttle_CL_B,3,378226,378225,26,16,8
2913,1.3472477,103.6791317,11,Shuttle_CL_B,3,378226,378225,26,16,9
2914,1.3473761,103.6793888,11,Shuttle_CL_B,3,378226,378225,26,16,10
2915,1.3475104,103.6796213,11,Shuttle_CL_B,3,378226,378225,26,16,11
2916,1.3478887,103.6802842,11,Shuttle_CL_B,3,378226,378225,26,16,12
2917,1.347943163,103.6803764,11,Shuttle_CL_B,3,378226,378225,26,16,13
2918,1.347943163,103.6803764,11,Shuttle_CL_B,3,378226,378225,26,16,14
2919,1.347943163,103.6803764,11,Shuttle_CL_B,3,378226,378225,26,16,15
2920,1.338567,103.706078,,EW27,8,EW27_0,EW28_0,77,78,0
2921,1.338434,103.705727,,EW27,8,EW27_0,EW28_0,77,78,1
2922,1.338276,103.705319,,EW27,8,EW27_0,EW28_0,77,78,2
2923,1.338195,103.705112,,EW27,8,EW27_0,EW28_0,77,78,3
2924,1.338064,103.704687,,EW27,8,EW27_0,EW28_0,77,78,4
2925,1.337936,103.704276,,EW27,8,EW27_0,EW28_0,77,78,5
2926,1.337841,103.703968,,EW27,8,EW27_0,EW28_0,77,78,6
2927,1.337759,103.703664,,EW27,8,EW27_0,EW28_0,77,78,7
2928,1.337709,103.70347,,EW27,8,EW27_0,EW28_0,77,78,8
2929,1.337668,103.70332,,EW27,8,EW27_0,EW28_0,77,78,9
2930,1.337627,103.703041,,EW27,8,EW27_0,EW28_0,77,78,10
2931,1.337583,103.702752,,EW27,8,EW27_0,EW28_0,77,78,11
2932,1.337579,103.702469,,EW27,8,EW27_0,EW28_0,77,78,12
2933,1.337576,103.702146,,EW27,8,EW27_0,EW28_0,77,78,13
2934,1.33757,103.701664,,EW27,8,EW27_0,EW28_0,77,78,14
2935,1.337566,103.701326,,EW27,8,EW27_0,EW28_0,77,78,15
2936,1.33756,103.700723,,EW27,8,EW27_0,EW28_0,77,78,16
2937,1.337556,103.700084,,EW27,8,EW27_0,EW28_0,77,78,17
2938,1.337542,103.698831,,EW27,8,EW27_0,EW28_0,77,78,18
2939,1.337509,103.697324,,EW27,8,EW27_0,EW28_0,77,78,19
2940,1.33763,103.697321,,EW28,9,EW28_0,EW27_0,78,77,0
2941,1.337629,103.687571,,EW28,9,EW28_0,EW27_0,78,77,1
2942,1.337629,103.69786,,EW28,9,EW28_0,EW27_0,78,77,2
2943,1.337625,103.698542,,EW28,9,EW28_0,EW27_0,78,77,3
2944,1.337621,103.699058,,EW28,9,EW28_0,EW27_0,78,77,4
2945,1.337613,103.699807,,EW28,9,EW28_0,EW27_0,78,77,5
2946,1.337605,103.700508,,EW28,9,EW28_0,EW27_0,78,77,6
2947,1.337599,103.70087,,EW28,9,EW28_0,EW27_0,78,77,7
2948,1.337598,103.701355,,EW28,9,EW28_0,EW27_0,78,77,8
2949,1.337598,103.701732,,EW28,9,EW28_0,EW27_0,78,77,9
2950,1.337596,103.702519,,EW28,9,EW28_0,EW27_0,78,77,10
2951,1.337596,103.702697,,EW28,9,EW28_0,EW27_0,78,77,11
2952,1.337632,103.702956,,EW28,9,EW28_0,EW27_0,78,77,12
2953,1.337681,103.703286,,EW28,9,EW28_0,EW27_0,78,77,13
2954,1.337847,103.703803,,EW28,9,EW28_0,EW27_0,78,77,14
2955,1.337897,103.703959,,EW28,9,EW28_0,EW27_0,78,77,15
2956,1.338067,103.704404,,EW28,9,EW28_0,EW27_0,78,77,16
2957,1.338274,103.704953,,EW28,9,EW28_0,EW27_0,78,77,17
2958,1.338566,103.705719,,EW28,9,EW28_0,EW27_0,78,77,18
2959,1.338685,103.706034,,EW28,9,EW28_0,EW27_0,78,77,19
